Date,USD,
30/12/2022,1.0666,
29/12/2022,1.0649,
28/12/2022,1.0640,
27/12/2022,1.0624,
26/12/2022,1.0622,
23/12/2022,1.0622,
22/12/2022,1.0633,
21/12/2022,1.0636,
20/12/2022,1.0599,
19/12/2022,1.0598,
16/12/2022,1.0619,
15/12/2022,1.0621,
14/12/2022,1.0649,
13/12/2022,1.0545,
12/12/2022,1.0562,
09/12/2022,1.0559,
08/12/2022,1.0519,
07/12/2022,1.0529,
06/12/2022,1.0516,
05/12/2022,1.0587,
02/12/2022,1.0538,
01/12/2022,1.0454,
30/11/2022,1.0376,
29/11/2022,1.0366,
28/11/2022,1.0463,
25/11/2022,1.0375,
24/11/2022,1.0413,
23/11/2022,1.0325,
22/11/2022,1.0274,
21/11/2022,1.0246,
18/11/2022,1.0366,
17/11/2022,1.0319,
16/11/2022,1.0412,
15/11/2022,1.0404,
14/11/2022,1.0319,
11/11/2022,1.0308,
10/11/2022,0.9954,
09/11/2022,1.0039,
08/11/2022,0.9996,
07/11/2022,0.9993,
04/11/2022,0.9872,
03/11/2022,0.9753,
02/11/2022,0.9908,
01/11/2022,0.9947,
31/10/2022,0.9914,
28/10/2022,0.9951,
27/10/2022,1.0037,
26/10/2022,1.0023,
25/10/2022,0.9861,
24/10/2022,0.9851,
21/10/2022,0.9730,
20/10/2022,0.9811,
19/10/2022,0.9778,
18/10/2022,0.9835,
17/10/2022,0.9739,
14/10/2022,0.9717,
13/10/2022,0.9739,
12/10/2022,0.9706,
11/10/2022,0.9723,
10/10/2022,0.9697,
07/10/2022,0.9797,
06/10/2022,0.9860,
04/10/2022,0.9891,
03/10/2022,0.9764,
29/09/2022,0.9565,
28/09/2022,0.9644,
27/09/2022,0.9644,
26/09/2022,0.9646,
23/09/2022,0.9754,
22/09/2022,0.9884,
21/09/2022,0.9906,
20/09/2022,0.9986,
19/09/2022,0.9990,
16/09/2022,0.9992,
15/09/2022,0.9992,
14/09/2022,0.9990,
13/09/2022,1.0155,
12/09/2022,1.0155,
09/09/2022,1.0049,
08/09/2022,1.0009,
07/09/2022,0.9885,
06/09/2022,0.9928,
05/09/2022,0.9920,
02/09/2022,0.9993,
01/09/2022,1.0004,
31/08/2022,1.0000,
30/08/2022,1.0034,
29/08/2022,0.9986,
26/08/2022,1.0007,
25/08/2022,0.9970,
24/08/2022,0.9934,
23/08/2022,0.9927,
22/08/2022,1.0001,
19/08/2022,1.0054,
18/08/2022,1.0178,
17/08/2022,1.0164,
16/08/2022,1.0131,
15/08/2022,1.0195,
12/08/2022,1.0285,
11/08/2022,1.0338,
10/08/2022,1.0252,
09/08/2022,1.0234,
08/08/2022,1.0199,
05/08/2022,1.0233,
04/08/2022,1.0181,
03/08/2022,1.0194,
02/08/2022,1.0224,
01/08/2022,1.0233,
29/07/2022,1.0198,
28/07/2022,1.0122,
27/07/2022,1.0152,
26/07/2022,1.0124,
25/07/2022,1.0236,
22/07/2022,1.0190,
21/07/2022,1.0199,
20/07/2022,1.0199,
19/07/2022,1.0245,
18/07/2022,1.0131,
15/07/2022,1.0059,
14/07/2022,1.0005,
13/07/2022,1.0067,
12/07/2022,1.0098,
11/07/2022,1.0163,
08/07/2022,1.0180,
07/07/2022,1.0177,
06/07/2022,1.0290,
05/07/2022,1.0455,
04/07/2022,1.0425,
01/07/2022,1.0387,
30/06/2022,1.0517,
29/06/2022,1.0561,
28/06/2022,1.0572,
27/06/2022,1.0524,
24/06/2022,1.0493,
23/06/2022,1.0521,
22/06/2022,1.0550,
21/06/2022,1.0517,
20/06/2022,1.0517,
17/06/2022,1.0486,
16/06/2022,1.0431,
15/06/2022,1.0452,
14/06/2022,1.0455,
13/06/2022,1.0455,
10/06/2022,1.0743,
09/06/2022,1.0743,
08/06/2022,1.0662,
07/06/2022,1.0726,
06/06/2022,1.0726,
03/06/2022,1.0730,
02/06/2022,1.0692,
01/06/2022,1.0712,
31/05/2022,1.0713,
30/05/2022,1.0764,
27/05/2022,1.0722,
26/05/2022,1.0697,
25/05/2022,1.0656,
24/05/2022,1.0720,
23/05/2022,1.0659,
20/05/2022,1.0577,
19/05/2022,1.0525,
18/05/2022,1.0422,
17/05/2022,1.0541,
16/05/2022,1.0422,
13/05/2022,1.0385,
12/05/2022,1.0408,
11/05/2022,1.0553,
10/05/2022,1.0554,
09/05/2022,1.0559,
06/05/2022,1.0570,
05/05/2022,1.0568,
04/05/2022,1.0531,
03/05/2022,1.0556,
02/05/2022,1.0524,
29/04/2022,1.0540,
28/04/2022,1.0485,
27/04/2022,1.0583,
26/04/2022,1.0674,
25/04/2022,1.0746,
22/04/2022,1.0817,
21/04/2022,1.0887,
20/04/2022,1.0830,
19/04/2022,1.0803,
18/04/2022,1.0878,
15/04/2022,1.0878,
14/04/2022,1.0878,
13/04/2022,1.0826,
12/04/2022,1.0861,
11/04/2022,1.0900,
08/04/2022,1.0861,
07/04/2022,1.0916,
06/04/2022,1.0923,
05/04/2022,1.0969,
04/04/2022,1.1005,
01/04/2022,1.1052,
31/03/2022,1.1101,
30/03/2022,1.1126,
29/03/2022,1.1085,
28/03/2022,1.0966,
25/03/2022,1.1002,
24/03/2022,1.0978,
23/03/2022,1.0985,
22/03/2022,1.1024,
21/03/2022,1.1038,
18/03/2022,1.1008,
17/03/2022,1.1051,
16/03/2022,1.0994,
15/03/2022,1.0991,
14/03/2022,1.096,
11/03/2022,1.099,
10/03/2022,1.1084,
09/03/2022,1.0993,
08/03/2022,1.0892,
07/03/2022,1.0895,
04/03/2022,1.0929,
03/03/2022,1.1076,
02/03/2022,1.1106,
01/03/2022,1.1162,
28/02/2022,1.1199,
25/02/2022,1.1216,
24/02/2022,1.1163,
23/02/2022,1.1344,
22/02/2022,1.1342,
21/02/2022,1.1338,
18/02/2022,1.1354,
17/02/2022,1.137,
16/02/2022,1.1372,
15/02/2022,1.1345,
14/02/2022,1.1316,
11/02/2022,1.1417,
10/02/2022,1.1439,
09/02/2022,1.1435,
08/02/2022,1.1408,
07/02/2022,1.1447,
04/02/2022,1.1464,
03/02/2022,1.1286,
02/02/2022,1.1323,
01/02/2022,1.126,
31/01/2022,1.1156,
28/01/2022,1.1138,
27/01/2022,1.116,
26/01/2022,1.1277,
25/01/2022,1.1268,
24/01/2022,1.1304,
21/01/2022,1.1348,
20/01/2022,1.1338,
19/01/2022,1.1345,
18/01/2022,1.1367,
17/01/2022,1.1403,
14/01/2022,1.1447,
13/01/2022,1.1463,
12/01/2022,1.137,
11/01/2022,1.1336,
10/01/2022,1.1318,
07/01/2022,1.1298,
06/01/2022,1.1315,
05/01/2022,1.1319,
04/01/2022,1.1279,
03/01/2022,1.1355,
31/12/2021,1.1326,
30/12/2021,1.1334,
29/12/2021,1.1303,
28/12/2021,1.1331,
27/12/2021,1.1312,
24/12/2021,1.1317,
23/12/2021,1.131,
22/12/2021,1.1301,
21/12/2021,1.1295,
20/12/2021,1.1273,
17/12/2021,1.133,
16/12/2021,1.1336,
15/12/2021,1.1262,
14/12/2021,1.1309,
13/12/2021,1.1278,
10/12/2021,1.1273,
09/12/2021,1.1311,
08/12/2021,1.1299,
07/12/2021,1.1256,
06/12/2021,1.1287,
03/12/2021,1.1291,
02/12/2021,1.1339,
01/12/2021,1.1314,
30/11/2021,1.1363,
29/11/2021,1.1276,
26/11/2021,1.1291,
25/11/2021,1.1223,
24/11/2021,1.1206,
23/11/2021,1.1259,
22/11/2021,1.1278,
19/11/2021,1.1271,
18/11/2021,1.1345,
17/11/2021,1.1316,
16/11/2021,1.1368,
15/11/2021,1.1444,
12/11/2021,1.1448,
11/11/2021,1.146,
10/11/2021,1.1558,
09/11/2021,1.1577,
08/11/2021,1.1579,
05/11/2021,1.1519,
04/11/2021,1.1569,
03/11/2021,1.1578,
02/11/2021,1.1603,
01/11/2021,1.1578,
29/10/2021,1.1645,
28/10/2021,1.1593,
27/10/2021,1.1617,
26/10/2021,1.1618,
25/10/2021,1.1603,
22/10/2021,1.163,
21/10/2021,1.1637,
20/10/2021,1.1623,
19/10/2021,1.1655,
18/10/2021,1.1604,
15/10/2021,1.1602,
14/10/2021,1.1602,
13/10/2021,1.1562,
12/10/2021,1.1555,
11/10/2021,1.1574,
08/10/2021,1.1569,
07/10/2021,1.1562,
06/10/2021,1.1542,
05/10/2021,1.1602,
04/10/2021,1.1636,
01/10/2021,1.16,
30/09/2021,1.1579,
29/09/2021,1.1654,
28/09/2021,1.1678,
27/09/2021,1.1698,
24/09/2021,1.1719,
23/09/2021,1.1715,
22/09/2021,1.1729,
21/09/2021,1.1738,
20/09/2021,1.1711,
17/09/2021,1.178,
16/09/2021,1.1763,
15/09/2021,1.1824,
14/09/2021,1.1814,
13/09/2021,1.178,
10/09/2021,1.1841,
09/09/2021,1.1838,
08/09/2021,1.1827,
07/09/2021,1.186,
06/09/2021,1.1864,
03/09/2021,1.1872,
02/09/2021,1.1846,
01/09/2021,1.1817,
31/08/2021,1.1834,
30/08/2021,1.1801,
27/08/2021,1.1761,
26/08/2021,1.1767,
25/08/2021,1.1736,
24/08/2021,1.174,
23/08/2021,1.1718,
20/08/2021,1.1671,
19/08/2021,1.1696,
18/08/2021,1.1723,
17/08/2021,1.1767,
16/08/2021,1.1772,
13/08/2021,1.1765,
12/08/2021,1.1739,
11/08/2021,1.1718,
10/08/2021,1.1722,
09/08/2021,1.1761,
06/08/2021,1.1807,
05/08/2021,1.185,
04/08/2021,1.1861,
03/08/2021,1.1885,
02/08/2021,1.1886,
30/07/2021,1.1891,
29/07/2021,1.1873,
28/07/2021,1.1807,
27/07/2021,1.181,
26/07/2021,1.1787,
23/07/2021,1.1767,
22/07/2021,1.1775,
21/07/2021,1.1772,
20/07/2021,1.1775,
19/07/2021,1.1766,
16/07/2021,1.1802,
15/07/2021,1.1809,
14/07/2021,1.1812,
13/07/2021,1.1844,
12/07/2021,1.1852,
09/07/2021,1.1858,
08/07/2021,1.1838,
07/07/2021,1.1831,
06/07/2021,1.1838,
05/07/2021,1.1866,
02/07/2021,1.1823,
01/07/2021,1.1884,
30/06/2021,1.1884,
29/06/2021,1.1888,
28/06/2021,1.191,
25/06/2021,1.195,
24/06/2021,1.1936,
23/06/2021,1.1951,
22/06/2021,1.1894,
21/06/2021,1.1891,
18/06/2021,1.1898,
17/06/2021,1.1937,
16/06/2021,1.2124,
15/06/2021,1.2108,
14/06/2021,1.2112,
11/06/2021,1.2125,
10/06/2021,1.2174,
09/06/2021,1.2195,
08/06/2021,1.2182,
07/06/2021,1.2162,
04/06/2021,1.2117,
03/06/2021,1.2187,
02/06/2021,1.2186,
01/06/2021,1.2225,
31/05/2021,1.2201,
28/05/2021,1.2142,
27/05/2021,1.2198,
26/05/2021,1.2229,
25/05/2021,1.2264,
24/05/2021,1.2212,
21/05/2021,1.2188,
20/05/2021,1.2203,
19/05/2021,1.2212,
18/05/2021,1.2222,
17/05/2021,1.2143,
14/05/2021,1.2123,
13/05/2021,1.2081,
12/05/2021,1.2118,
11/05/2021,1.217,
10/05/2021,1.2169,
07/05/2021,1.2059,
06/05/2021,1.206,
05/05/2021,1.2005,
04/05/2021,1.2021,
03/05/2021,1.2044,
30/04/2021,1.2082,
29/04/2021,1.2129,
28/04/2021,1.207,
27/04/2021,1.2088,
26/04/2021,1.2085,
23/04/2021,1.2066,
22/04/2021,1.2046,
21/04/2021,1.2007,
20/04/2021,1.2051,
19/04/2021,1.2035,
16/04/2021,1.1986,
15/04/2021,1.197,
14/04/2021,1.1964,
13/04/2021,1.1896,
12/04/2021,1.1904,
09/04/2021,1.1888,
08/04/2021,1.1873,
07/04/2021,1.1884,
06/04/2021,1.1812,
01/04/2021,1.1746,
31/03/2021,1.1725,
30/03/2021,1.1741,
29/03/2021,1.1784,
26/03/2021,1.1782,
25/03/2021,1.1802,
24/03/2021,1.1825,
23/03/2021,1.1883,
22/03/2021,1.1926,
19/03/2021,1.1891,
18/03/2021,1.1912,
17/03/2021,1.1907,
16/03/2021,1.1926,
15/03/2021,1.192,
12/03/2021,1.1933,
11/03/2021,1.1969,
10/03/2021,1.1892,
09/03/2021,1.1894,
08/03/2021,1.1866,
05/03/2021,1.1938,
04/03/2021,1.2034,
03/03/2021,1.2048,
02/03/2021,1.2028,
01/03/2021,1.2053,
26/02/2021,1.2121,
25/02/2021,1.2225,
24/02/2021,1.2146,
23/02/2021,1.2143,
22/02/2021,1.2133,
19/02/2021,1.2139,
18/02/2021,1.2084,
17/02/2021,1.206,
16/02/2021,1.2143,
15/02/2021,1.2129,
12/02/2021,1.2108,
11/02/2021,1.2147,
10/02/2021,1.2127,
09/02/2021,1.2104,
08/02/2021,1.2025,
05/02/2021,1.1983,
04/02/2021,1.1996,
03/02/2021,1.2017,
02/02/2021,1.2044,
01/02/2021,1.2084,
29/01/2021,1.2136,
28/01/2021,1.2091,
27/01/2021,1.2114,
26/01/2021,1.2143,
25/01/2021,1.2152,
22/01/2021,1.2158,
21/01/2021,1.2158,
20/01/2021,1.2101,
19/01/2021,1.2132,
18/01/2021,1.2064,
15/01/2021,1.2123,
14/01/2021,1.2124,
13/01/2021,1.2166,
12/01/2021,1.2161,
11/01/2021,1.2163,
08/01/2021,1.225,
07/01/2021,1.2276,
06/01/2021,1.2338,
05/01/2021,1.2271,
04/01/2021,1.2296,
31/12/2020,1.2271,
30/12/2020,1.2281,
29/12/2020,1.2259,
28/12/2020,1.2219,
24/12/2020,1.2193,
23/12/2020,1.2166,
22/12/2020,1.2239,
21/12/2020,1.2173,
18/12/2020,1.2259,
17/12/2020,1.2246,
16/12/2020,1.2189,
15/12/2020,1.214,
14/12/2020,1.2162,
11/12/2020,1.2127,
10/12/2020,1.2115,
09/12/2020,1.2109,
08/12/2020,1.2114,
07/12/2020,1.2128,
04/12/2020,1.2159,
03/12/2020,1.2151,
02/12/2020,1.2066,
01/12/2020,1.1968,
30/11/2020,1.198,
27/11/2020,1.1922,
26/11/2020,1.19,
25/11/2020,1.189,
24/11/2020,1.1865,
23/11/2020,1.1901,
20/11/2020,1.1863,
19/11/2020,1.1832,
18/11/2020,1.1868,
17/11/2020,1.1882,
16/11/2020,1.183,
13/11/2020,1.1815,
12/11/2020,1.1791,
11/11/2020,1.1766,
10/11/2020,1.1808,
09/11/2020,1.1883,
06/11/2020,1.187,
05/11/2020,1.1855,
04/11/2020,1.1721,
03/11/2020,1.1702,
02/11/2020,1.1652,
30/10/2020,1.1698,
29/10/2020,1.1704,
28/10/2020,1.1727,
27/10/2020,1.1832,
26/10/2020,1.1819,
23/10/2020,1.1856,
22/10/2020,1.1821,
21/10/2020,1.1852,
20/10/2020,1.181,
19/10/2020,1.1785,
16/10/2020,1.1741,
15/10/2020,1.1698,
14/10/2020,1.175,
13/10/2020,1.1787,
12/10/2020,1.1799,
09/10/2020,1.1795,
08/10/2020,1.1765,
07/10/2020,1.177,
06/10/2020,1.1795,
05/10/2020,1.1768,
02/10/2020,1.173,
01/10/2020,1.1752,
30/09/2020,1.1708,
29/09/2020,1.1702,
28/09/2020,1.167,
25/09/2020,1.1634,
24/09/2020,1.1645,
23/09/2020,1.1692,
22/09/2020,1.174,
21/09/2020,1.1787,
18/09/2020,1.1833,
17/09/2020,1.1797,
16/09/2020,1.1869,
15/09/2020,1.1892,
14/09/2020,1.1876,
11/09/2020,1.1854,
10/09/2020,1.1849,
09/09/2020,1.1773,
08/09/2020,1.1785,
07/09/2020,1.1824,
04/09/2020,1.1842,
03/09/2020,1.1813,
02/09/2020,1.1861,
01/09/2020,1.1987,
31/08/2020,1.194,
28/08/2020,1.1915,
27/08/2020,1.1806,
26/08/2020,1.1789,
25/08/2020,1.1814,
24/08/2020,1.1847,
21/08/2020,1.1769,
20/08/2020,1.185,
19/08/2020,1.1933,
18/08/2020,1.1906,
17/08/2020,1.1853,
14/08/2020,1.1813,
13/08/2020,1.1833,
12/08/2020,1.1771,
11/08/2020,1.1783,
10/08/2020,1.1763,
07/08/2020,1.1817,
06/08/2020,1.1843,
05/08/2020,1.1854,
04/08/2020,1.1765,
03/08/2020,1.1726,
31/07/2020,1.1848,
30/07/2020,1.1743,
29/07/2020,1.1725,
28/07/2020,1.1717,
27/07/2020,1.176,
24/07/2020,1.1608,
23/07/2020,1.1569,
22/07/2020,1.1578,
21/07/2020,1.1443,
20/07/2020,1.1448,
17/07/2020,1.1428,
16/07/2020,1.1414,
15/07/2020,1.1444,
14/07/2020,1.1375,
13/07/2020,1.1329,
10/07/2020,1.1276,
09/07/2020,1.1342,
08/07/2020,1.1286,
07/07/2020,1.129,
06/07/2020,1.1325,
03/07/2020,1.1224,
02/07/2020,1.1286,
01/07/2020,1.12,
30/06/2020,1.1198,
29/06/2020,1.1284,
26/06/2020,1.1213,
25/06/2020,1.12,
24/06/2020,1.128,
23/06/2020,1.1318,
22/06/2020,1.1213,
19/06/2020,1.121,
18/06/2020,1.1222,
17/06/2020,1.1232,
16/06/2020,1.1308,
15/06/2020,1.1253,
12/06/2020,1.1304,
11/06/2020,1.1348,
10/06/2020,1.1375,
09/06/2020,1.1294,
08/06/2020,1.1285,
05/06/2020,1.133,
04/06/2020,1.125,
03/06/2020,1.1194,
02/06/2020,1.1174,
01/06/2020,1.1116,
29/05/2020,1.1136,
28/05/2020,1.1016,
27/05/2020,1.0991,
26/05/2020,1.0975,
25/05/2020,1.091,
22/05/2020,1.0904,
21/05/2020,1.1,
20/05/2020,1.0958,
19/05/2020,1.095,
18/05/2020,1.0832,
15/05/2020,1.0798,
14/05/2020,1.0792,
13/05/2020,1.0875,
12/05/2020,1.0858,
11/05/2020,1.0824,
08/05/2020,1.0843,
07/05/2020,1.0783,
06/05/2020,1.0807,
05/05/2020,1.0843,
04/05/2020,1.0942,
30/04/2020,1.0876,
29/04/2020,1.0842,
28/04/2020,1.0877,
27/04/2020,1.0852,
24/04/2020,1.08,
23/04/2020,1.0772,
22/04/2020,1.0867,
21/04/2020,1.0837,
20/04/2020,1.086,
17/04/2020,1.086,
16/04/2020,1.0888,
15/04/2020,1.0903,
14/04/2020,1.0963,
09/04/2020,1.0867,
08/04/2020,1.0871,
07/04/2020,1.0885,
06/04/2020,1.0791,
03/04/2020,1.0785,
02/04/2020,1.0906,
01/04/2020,1.0936,
31/03/2020,1.0956,
30/03/2020,1.1034,
27/03/2020,1.0977,
26/03/2020,1.0981,
25/03/2020,1.0827,
24/03/2020,1.0843,
23/03/2020,1.0783,
20/03/2020,1.0707,
19/03/2020,1.0801,
18/03/2020,1.0934,
17/03/2020,1.0982,
16/03/2020,1.1157,
13/03/2020,1.1104,
12/03/2020,1.124,
11/03/2020,1.1336,
10/03/2020,1.139,
09/03/2020,1.1456,
06/03/2020,1.1336,
05/03/2020,1.1187,
04/03/2020,1.1125,
03/03/2020,1.1117,
02/03/2020,1.1122,
28/02/2020,1.0977,
27/02/2020,1.0964,
26/02/2020,1.0875,
25/02/2020,1.084,
24/02/2020,1.0818,
21/02/2020,1.0801,
20/02/2020,1.079,
19/02/2020,1.08,
18/02/2020,1.0816,
17/02/2020,1.0835,
14/02/2020,1.0842,
13/02/2020,1.0867,
12/02/2020,1.0914,
11/02/2020,1.0901,
10/02/2020,1.0951,
07/02/2020,1.0969,
06/02/2020,1.1003,
05/02/2020,1.1023,
04/02/2020,1.1048,
03/02/2020,1.1066,
31/01/2020,1.1052,
30/01/2020,1.1029,
29/01/2020,1.1001,
28/01/2020,1.1005,
27/01/2020,1.1025,
24/01/2020,1.1035,
23/01/2020,1.1091,
22/01/2020,1.1088,
21/01/2020,1.1115,
20/01/2020,1.1085,
17/01/2020,1.1108,
16/01/2020,1.1169,
15/01/2020,1.1142,
14/01/2020,1.1115,
13/01/2020,1.1126,
10/01/2020,1.1091,
09/01/2020,1.111,
08/01/2020,1.1115,
07/01/2020,1.1172,
06/01/2020,1.1194,
03/01/2020,1.1147,
02/01/2020,1.1193,
31/12/2019,1.1234,
30/12/2019,1.1189,
27/12/2019,1.1153,
24/12/2019,1.108,
23/12/2019,1.1075,
20/12/2019,1.1097,
19/12/2019,1.1117,
18/12/2019,1.1115,
17/12/2019,1.1162,
16/12/2019,1.1146,
13/12/2019,1.1174,
12/12/2019,1.1137,
11/12/2019,1.1075,
10/12/2019,1.1077,
09/12/2019,1.1075,
06/12/2019,1.1094,
05/12/2019,1.1094,
04/12/2019,1.1081,
03/12/2019,1.1071,
02/12/2019,1.1023,
29/11/2019,1.0982,
28/11/2019,1.1005,
27/11/2019,1.1009,
26/11/2019,1.102,
25/11/2019,1.1008,
22/11/2019,1.1058,
21/11/2019,1.1091,
20/11/2019,1.1059,
19/11/2019,1.1077,
18/11/2019,1.1061,
15/11/2019,1.1034,
14/11/2019,1.0997,
13/11/2019,1.1006,
12/11/2019,1.1015,
11/11/2019,1.1041,
08/11/2019,1.1034,
07/11/2019,1.1077,
06/11/2019,1.109,
05/11/2019,1.1109,
04/11/2019,1.1158,
01/11/2019,1.1139,
31/10/2019,1.1154,
30/10/2019,1.1106,
29/10/2019,1.1095,
28/10/2019,1.1087,
25/10/2019,1.1107,
24/10/2019,1.1128,
23/10/2019,1.1123,
22/10/2019,1.113,
21/10/2019,1.1173,
18/10/2019,1.1144,
17/10/2019,1.1113,
16/10/2019,1.1025,
15/10/2019,1.1007,
14/10/2019,1.1031,
11/10/2019,1.1043,
10/10/2019,1.103,
09/10/2019,1.0981,
08/10/2019,1.0986,
07/10/2019,1.0993,
04/10/2019,1.0979,
03/10/2019,1.0951,
02/10/2019,1.0925,
01/10/2019,1.0898,
30/09/2019,1.0889,
27/09/2019,1.0935,
26/09/2019,1.0938,
25/09/2019,1.0982,
24/09/2019,1.1003,
23/09/2019,1.0985,
20/09/2019,1.103,
19/09/2019,1.1067,
18/09/2019,1.1053,
17/09/2019,1.1026,
16/09/2019,1.1031,
13/09/2019,1.1096,
12/09/2019,1.0963,
11/09/2019,1.1003,
10/09/2019,1.104,
09/09/2019,1.1033,
06/09/2019,1.1027,
05/09/2019,1.1058,
04/09/2019,1.1018,
03/09/2019,1.0937,
02/09/2019,1.0968,
30/08/2019,1.1036,
29/08/2019,1.1072,
28/08/2019,1.1083,
27/08/2019,1.1104,
26/08/2019,1.1116,
23/08/2019,1.1065,
22/08/2019,1.1083,
21/08/2019,1.1104,
20/08/2019,1.1076,
19/08/2019,1.1103,
16/08/2019,1.1076,
15/08/2019,1.115,
14/08/2019,1.1188,
13/08/2019,1.1222,
12/08/2019,1.1194,
09/08/2019,1.1198,
08/08/2019,1.1193,
07/08/2019,1.1202,
06/08/2019,1.1187,
05/08/2019,1.1182,
02/08/2019,1.1106,
01/08/2019,1.1037,
31/07/2019,1.1151,
30/07/2019,1.1154,
29/07/2019,1.1119,
26/07/2019,1.1138,
25/07/2019,1.1115,
24/07/2019,1.114,
23/07/2019,1.1173,
22/07/2019,1.1215,
19/07/2019,1.1226,
18/07/2019,1.1216,
17/07/2019,1.1215,
16/07/2019,1.1223,
15/07/2019,1.1269,
12/07/2019,1.1253,
11/07/2019,1.1285,
10/07/2019,1.122,
09/07/2019,1.1205,
08/07/2019,1.1215,
05/07/2019,1.126,
04/07/2019,1.1288,
03/07/2019,1.1293,
02/07/2019,1.1301,
01/07/2019,1.1349,
28/06/2019,1.138,
27/06/2019,1.137,
26/06/2019,1.1362,
25/06/2019,1.1388,
24/06/2019,1.1394,
21/06/2019,1.1316,
20/06/2019,1.1307,
19/06/2019,1.1207,
18/06/2019,1.1187,
17/06/2019,1.1234,
14/06/2019,1.1265,
13/06/2019,1.1289,
12/06/2019,1.1323,
11/06/2019,1.132,
10/06/2019,1.1301,
07/06/2019,1.1273,
06/06/2019,1.1266,
05/06/2019,1.1257,
04/06/2019,1.1244,
03/06/2019,1.1185,
31/05/2019,1.1151,
30/05/2019,1.1134,
29/05/2019,1.1156,
28/05/2019,1.1192,
27/05/2019,1.1198,
24/05/2019,1.1187,
23/05/2019,1.1139,
22/05/2019,1.1171,
21/05/2019,1.1161,
20/05/2019,1.1167,
17/05/2019,1.1172,
16/05/2019,1.1203,
15/05/2019,1.1183,
14/05/2019,1.1226,
13/05/2019,1.1245,
10/05/2019,1.123,
09/05/2019,1.1193,
08/05/2019,1.1202,
07/05/2019,1.1185,
06/05/2019,1.1199,
03/05/2019,1.1155,
02/05/2019,1.1212,
30/04/2019,1.1218,
29/04/2019,1.115,
26/04/2019,1.1133,
25/04/2019,1.1123,
24/04/2019,1.1209,
23/04/2019,1.1245,
18/04/2019,1.125,
17/04/2019,1.1301,
16/04/2019,1.1305,
15/04/2019,1.1313,
12/04/2019,1.1321,
11/04/2019,1.1264,
10/04/2019,1.1279,
09/04/2019,1.1277,
08/04/2019,1.1246,
05/04/2019,1.1233,
04/04/2019,1.1219,
03/04/2019,1.1243,
02/04/2019,1.12,
01/04/2019,1.1236,
29/03/2019,1.1235,
28/03/2019,1.1218,
27/03/2019,1.1261,
26/03/2019,1.1291,
25/03/2019,1.1325,
22/03/2019,1.1302,
21/03/2019,1.1387,
20/03/2019,1.1354,
19/03/2019,1.1358,
18/03/2019,1.1349,
15/03/2019,1.1308,
14/03/2019,1.1295,
13/03/2019,1.1303,
12/03/2019,1.1275,
11/03/2019,1.1244,
08/03/2019,1.1222,
07/03/2019,1.1271,
06/03/2019,1.1305,
05/03/2019,1.1329,
04/03/2019,1.1337,
01/03/2019,1.1383,
28/02/2019,1.1416,
27/02/2019,1.1386,
26/02/2019,1.1361,
25/02/2019,1.1355,
22/02/2019,1.1325,
21/02/2019,1.1354,
20/02/2019,1.1342,
19/02/2019,1.1294,
18/02/2019,1.1328,
15/02/2019,1.126,
14/02/2019,1.1268,
13/02/2019,1.1305,
12/02/2019,1.1296,
11/02/2019,1.1309,
08/02/2019,1.1346,
07/02/2019,1.1345,
06/02/2019,1.1394,
05/02/2019,1.1423,
04/02/2019,1.1445,
01/02/2019,1.1471,
31/01/2019,1.1488,
30/01/2019,1.1429,
29/01/2019,1.1422,
28/01/2019,1.1418,
25/01/2019,1.1346,
24/01/2019,1.1341,
23/01/2019,1.1367,
22/01/2019,1.1354,
21/01/2019,1.1362,
18/01/2019,1.1402,
17/01/2019,1.1396,
16/01/2019,1.1389,
15/01/2019,1.1424,
14/01/2019,1.1467,
11/01/2019,1.1533,
10/01/2019,1.1535,
09/01/2019,1.1455,
08/01/2019,1.144,
07/01/2019,1.1445,
04/01/2019,1.1403,
03/01/2019,1.1348,
02/01/2019,1.1397,
31/12/2018,1.145,
28/12/2018,1.1454,
27/12/2018,1.1377,
24/12/2018,1.1408,
21/12/2018,1.1414,
20/12/2018,1.1451,
19/12/2018,1.1405,
18/12/2018,1.1377,
17/12/2018,1.1341,
14/12/2018,1.1285,
13/12/2018,1.1371,
12/12/2018,1.1346,
11/12/2018,1.1379,
10/12/2018,1.1425,
07/12/2018,1.1371,
06/12/2018,1.1351,
05/12/2018,1.1354,
04/12/2018,1.1409,
03/12/2018,1.1332,
30/11/2018,1.1359,
29/11/2018,1.1387,
28/11/2018,1.1284,
27/11/2018,1.1328,
26/11/2018,1.1363,
23/11/2018,1.1352,
22/11/2018,1.1403,
21/11/2018,1.1409,
20/11/2018,1.1421,
19/11/2018,1.1427,
16/11/2018,1.1346,
15/11/2018,1.1305,
14/11/2018,1.1296,
13/11/2018,1.1261,
12/11/2018,1.1265,
09/11/2018,1.1346,
08/11/2018,1.1424,
07/11/2018,1.1487,
06/11/2018,1.1428,
05/11/2018,1.137,
02/11/2018,1.1417,
01/11/2018,1.1393,
31/10/2018,1.1318,
30/10/2018,1.1372,
29/10/2018,1.1381,
26/10/2018,1.1345,
25/10/2018,1.1416,
24/10/2018,1.1389,
23/10/2018,1.1478,
22/10/2018,1.1494,
19/10/2018,1.147,
18/10/2018,1.1505,
17/10/2018,1.153,
16/10/2018,1.1587,
15/10/2018,1.1581,
